order_date,category,cat_revenue,unique_buyers,whale_interactions,newbie_interactions,loyal_interactions
2016-12-21,Outdoor,1526795.17,156,0,223,0
2016-12-21,Streetwear,2670552.3,87,0,87,0
2016-12-22,Casual,47206.670000000006,3,0,3,0
2016-12-22,GenZ,48512.95,6,0,6,0
2016-12-22,Outdoor,917435.65,114,0,148,0
2016-12-22,Streetwear,2104229.21,63,0,63,0
2016-12-23,Casual,160213.38,4,0,4,0
2016-12-23,GenZ,76682.69,9,0,9,0
2016-12-23,Outdoor,794987.51,77,0,115,0
2016-12-23,Streetwear,1468914.89,45,0,45,0
2016-12-24,Casual,5851.96,1,0,1,0
2016-12-24,GenZ,16927.559999999998,3,0,3,0
2016-12-24,Outdoor,478360.63,67,0,91,0
2016-12-24,Streetwear,1532929.34,49,0,50,0
2016-12-25,Casual,27068.04,2,0,2,0
2016-12-25,GenZ,21425.350000000002,4,0,4,0
2016-12-25,Outdoor,1416372.79,152,0,204,0
2016-12-25,Streetwear,2023512.76,62,0,62,0
2016-12-26,Casual,65578.21,6,0,6,0
2016-12-26,GenZ,72992.69,10,0,10,0
2016-12-26,Outdoor,1636145.92,197,0,246,0
2016-12-26,Streetwear,2064842.8599999999,72,0,73,0
2016-12-27,Casual,127975.86,11,0,11,0
2016-12-27,GenZ,157030.44,17,0,17,0
2016-12-27,Outdoor,1722685.25,209,0,272,0
2016-12-27,Streetwear,3836569.05,129,0,132,0
2016-12-28,Casual,146530.78,12,0,12,0
2016-12-28,GenZ,200807.58,24,0,25,0
2016-12-28,Outdoor,2644879.06,315,0,416,0
2016-12-28,Streetwear,4562141.8,167,0,170,0
2016-12-29,Casual,73735.44,5,0,5,0
2016-12-29,GenZ,144380.76,17,0,18,0
2016-12-29,Outdoor,2908879.85,304,0,412,0
2016-12-29,Streetwear,4801147.53,154,0,158,0
2016-12-30,Casual,165057.27,12,0,12,0
2016-12-30,GenZ,147264.52,19,0,19,0
2016-12-30,Outdoor,2187440.7399999998,224,0,293,0
2016-12-30,Streetwear,3340970.2,109,0,111,0
2016-12-31,Casual,40930.61,5,0,5,0
2016-12-31,GenZ,82681.45999999999,10,0,10,0
2016-12-31,Outdoor,1698204.79,181,0,244,0
2016-12-31,Streetwear,3147913.29,99,0,99,0
2017-01-01,Casual,18137.989999999998,2,0,2,0
2017-01-01,GenZ,48305.700000000004,7,0,7,0
2017-01-01,Outdoor,1370678.0,120,0,161,0
2017-01-01,Streetwear,2561773.39,75,0,75,0
2017-01-02,GenZ,22507.21,3,0,3,0
2017-01-02,Outdoor,314686.62,22,0,28,0
2017-01-02,Streetwear,1411360.04,32,0,32,0
2017-01-03,Casual,147500.88,2,0,2,0
2017-01-03,GenZ,12487.32,2,0,2,0
2017-01-03,Outdoor,278364.88,22,0,30,0
2017-01-03,Streetwear,1453484.83,42,0,42,0
2017-01-04,Casual,5954.62,1,0,1,0
2017-01-04,Outdoor,208993.77000000002,18,0,22,0
2017-01-04,Streetwear,632517.89,17,0,17,0
2017-01-05,Casual,30030.140000000003,1,0,1,0
2017-01-05,Outdoor,293750.91,18,0,28,0
2017-01-05,Streetwear,1140654.47,37,0,37,0
2017-01-06,Casual,41516.23,1,0,1,0
2017-01-06,GenZ,56970.97,3,0,3,0
2017-01-06,Outdoor,396908.63,28,0,38,0
2017-01-06,Streetwear,1816053.41,46,0,46,0
2017-01-07,Casual,205369.0,5,0,5,0
2017-01-07,GenZ,53510.04,2,0,2,0
2017-01-07,Outdoor,381574.87,19,0,25,0
2017-01-07,Streetwear,1508181.54,49,0,49,0
2017-01-08,Casual,21392.0,1,0,1,0
2017-01-08,GenZ,3749.67,1,0,1,0
2017-01-08,Outdoor,920628.53,52,0,64,0
2017-01-08,Streetwear,1961998.1,50,0,50,0
2017-01-09,Casual,137842.88,9,0,9,0
2017-01-09,GenZ,107227.66,6,0,6,0
2017-01-09,Outdoor,901919.12,53,0,71,0
2017-01-09,Streetwear,2290226.46,58,0,61,0
2017-01-10,Casual,32791.86,2,0,2,0
2017-01-10,GenZ,18954.84,1,0,1,0
2017-01-10,Outdoor,1146875.69,62,0,87,0
2017-01-10,Streetwear,1815893.32,45,0,45,0
2017-01-11,Casual,33721.52,1,0,1,0
2017-01-11,GenZ,4300.29,2,0,2,0
2017-01-11,Outdoor,878958.48,51,0,69,0
2017-01-11,Streetwear,1310177.5,41,0,41,0
2017-01-12,Casual,98797.62,3,0,3,0
2017-01-12,GenZ,3745.08,1,0,1,0
2017-01-12,Outdoor,820298.75,41,0,50,0
2017-01-12,Streetwear,1781316.76,47,0,47,0
2017-01-13,Casual,41901.72,3,0,3,0
2017-01-13,GenZ,33450.020000000004,2,0,2,0
2017-01-13,Outdoor,448636.61,37,0,46,0
2017-01-13,Streetwear,2612831.2399999998,62,0,65,0
2017-01-14,Casual,59124.57,2,0,2,0
2017-01-14,GenZ,35300.7,1,0,1,0
2017-01-14,Outdoor,464872.27,28,0,35,0
2017-01-14,Streetwear,1497003.04,44,0,44,0
2017-01-15,Casual,80444.87,5,0,5,0
2017-01-15,GenZ,44846.18,4,0,4,0
2017-01-15,Outdoor,588595.16,38,0,45,0
2017-01-15,Streetwear,1701457.34,51,0,52,0
2017-01-16,Casual,18489.55,1,0,1,0
2017-01-16,GenZ,15703.09,2,0,2,0
2017-01-16,Outdoor,1022696.68,55,0,74,0
2017-01-16,Streetwear,2791479.6,75,0,76,0
2017-01-17,Casual,19975.85,1,0,1,0
2017-01-17,GenZ,66309.23999999999,4,0,4,0
2017-01-17,Outdoor,577502.73,43,0,53,0
2017-01-17,Streetwear,2166055.86,59,0,59,0
2017-01-18,Casual,71744.76,3,0,3,0
2017-01-18,GenZ,14953.720000000001,2,0,2,0
2017-01-18,Outdoor,507035.62,35,0,44,0
2017-01-18,Streetwear,1545083.72,43,0,43,0
2017-01-19,Casual,100798.47,6,0,6,0
2017-01-19,GenZ,9890.01,1,0,1,0
2017-01-19,Outdoor,738575.07,49,0,61,0
2017-01-19,Streetwear,1814513.8599999999,41,0,42,0
2017-01-20,Casual,63331.729999999996,2,0,2,0
2017-01-20,GenZ,15285.539999999999,2,0,2,0
2017-01-20,Outdoor,757568.17,40,0,53,0
2017-01-20,Streetwear,2035659.61,48,0,48,0
2017-01-21,Casual,230354.58,5,0,5,0
2017-01-21,GenZ,8343.86,1,0,1,0
2017-01-21,Outdoor,599697.52,30,0,42,0
2017-01-21,Streetwear,1951907.14,51,0,51,0
2017-01-22,Casual,207675.89,8,0,8,0
2017-01-22,GenZ,14211.19,2,0,2,0
2017-01-22,Outdoor,556034.53,31,0,42,0
2017-01-22,Streetwear,1660617.01,49,0,50,0
2017-01-23,Casual,19454.14,2,0,2,0
2017-01-23,GenZ,49039.520000000004,4,0,4,0
2017-01-23,Outdoor,799004.96,59,0,74,0
2017-01-23,Streetwear,2598841.07,64,0,64,0
2017-01-24,Casual,56431.96,3,0,3,0
2017-01-24,GenZ,11457.68,2,0,2,0
2017-01-24,Outdoor,669751.01,53,0,68,0
2017-01-24,Streetwear,2118401.56,57,0,58,0
2017-01-25,Casual,100790.59,4,0,4,0
2017-01-25,GenZ,47250.38,4,0,4,0
2017-01-25,Outdoor,341862.2,26,0,33,0
2017-01-25,Streetwear,1856045.99,40,0,40,0
2017-01-26,Casual,240318.16,9,0,9,0
2017-01-26,GenZ,52068.42,3,0,3,0
2017-01-26,Outdoor,635397.29,36,0,50,0
2017-01-26,Streetwear,2470513.99,54,0,54,0
2017-01-27,Casual,100884.83,5,0,5,0
2017-01-27,GenZ,55786.3,5,0,5,0
2017-01-27,Outdoor,665386.87,47,0,60,0
2017-01-27,Streetwear,3071440.97,81,0,83,0
2017-01-28,Casual,246711.57,9,0,9,0
2017-01-28,GenZ,88257.45000000001,6,0,6,0
2017-01-28,Outdoor,1236702.99,82,0,108,0
2017-01-28,Streetwear,3882773.78,107,0,111,0
2017-01-29,Casual,150635.63,6,0,6,0
2017-01-29,GenZ,57566.94,4,0,4,0
2017-01-29,Outdoor,1121174.22,69,0,92,0
2017-01-29,Streetwear,5201525.59,125,0,127,0
2017-01-30,Casual,178657.73,10,0,10,0
2017-01-30,GenZ,43888.55,3,0,3,0
2017-01-30,Outdoor,1703841.61,99,0,131,0
2017-01-30,Streetwear,3721053.48,97,0,101,0
2017-01-31,Casual,140313.13999999998,7,0,7,0
2017-01-31,GenZ,81565.1,6,0,6,0
2017-01-31,Outdoor,1072417.7,62,0,82,0
2017-01-31,Streetwear,4492367.66,119,0,120,0
2017-02-01,Casual,85106.07,4,0,4,0
2017-02-01,GenZ,31733.82,5,0,5,0
2017-02-01,Outdoor,876121.62,54,0,71,0
2017-02-01,Streetwear,2761280.88,74,0,75,0
2017-02-02,Casual,132229.68,3,0,3,0
2017-02-02,GenZ,19202.47,3,0,3,0
2017-02-02,Outdoor,353251.2,24,0,29,0
2017-02-02,Streetwear,1579875.6300000001,39,0,40,0
2017-02-03,Casual,99841.11000000002,4,0,4,0
2017-02-03,GenZ,9925.7,1,0,1,0
2017-02-03,Outdoor,444763.61,23,0,30,0
2017-02-03,Streetwear,1972925.28,42,0,42,0
2017-02-04,Casual,15481.829999999998,1,0,1,0
2017-02-04,GenZ,85444.79999999999,6,0,6,0
2017-02-04,Outdoor,266720.51,24,0,27,0
2017-02-04,Streetwear,2143405.23,53,0,54,0
2017-02-05,GenZ,39781.61,3,0,3,0
2017-02-05,Outdoor,431535.86,32,0,43,0
2017-02-05,Streetwear,1964991.49,60,0,61,0
2017-02-06,Casual,111597.6,6,0,6,0
2017-02-06,GenZ,17935.1,3,0,3,0
2017-02-06,Outdoor,535360.5599999999,41,0,51,0
2017-02-06,Streetwear,1902511.68,58,0,58,0
2017-02-07,Casual,54597.850000000006,4,0,4,0
2017-02-07,GenZ,37459.600000000006,2,0,2,0
2017-02-07,Outdoor,469293.54,44,0,52,0
2017-02-07,Streetwear,2177283.89,62,0,63,0
2017-02-08,Casual,19641.2,2,0,2,0
2017-02-08,GenZ,47077.729999999996,3,0,3,0
2017-02-08,Outdoor,462706.7,34,0,42,0
2017-02-08,Streetwear,1403704.4,40,0,40,0
2017-02-09,Casual,62462.979999999996,5,0,5,0
2017-02-09,GenZ,36223.2,5,0,5,0
2017-02-09,Outdoor,590760.51,36,0,51,0
2017-02-09,Streetwear,1827468.0,49,0,49,0
2017-02-10,Casual,81602.31,3,0,3,0
2017-02-10,GenZ,15989.869999999999,2,0,2,0
2017-02-10,Outdoor,423682.72000000003,31,0,39,0
2017-02-10,Streetwear,2067190.04,55,0,55,0
2017-02-11,Casual,68330.66,5,0,5,0
2017-02-11,GenZ,1594.33,1,0,1,0
2017-02-11,Outdoor,897868.28,57,0,79,0
2017-02-11,Streetwear,2046243.75,47,0,47,0
2017-02-12,Casual,39550.21,3,0,3,0
2017-02-12,GenZ,64640.759999999995,6,0,6,0
2017-02-12,Outdoor,739704.97,53,0,68,0
2017-02-12,Streetwear,2759640.54,71,0,71,0
2017-02-13,Casual,206898.82,9,0,9,0
2017-02-13,GenZ,28189.050000000003,2,0,2,0
2017-02-13,Outdoor,1048699.75,70,0,96,0
2017-02-13,Streetwear,3156252.81,84,0,84,0
2017-02-14,Casual,119957.91000000002,4,0,4,0
2017-02-14,GenZ,27353.01,5,0,5,0
2017-02-14,Outdoor,522758.75,42,0,56,0
2017-02-14,Streetwear,3205457.76,78,0,80,0
2017-02-15,Casual,44620.78,3,0,3,0
2017-02-15,GenZ,40675.36,3,0,3,0
2017-02-15,Outdoor,506627.12,32,0,39,0
2017-02-15,Streetwear,1450744.35,39,0,39,0
2017-02-16,Casual,63805.81999999999,4,0,4,0
2017-02-16,GenZ,24630.73,3,0,3,0
2017-02-16,Outdoor,721593.5,44,0,56,0
2017-02-16,Streetwear,2723497.75,63,0,63,0
2017-02-17,Casual,52360.46,5,0,5,0
2017-02-17,GenZ,29515.47,4,0,4,0
2017-02-17,Outdoor,580666.59,41,0,54,0
2017-02-17,Streetwear,2360976.09,70,0,71,0
2017-02-18,Casual,79869.23,4,0,4,0
2017-02-18,GenZ,49239.78,7,0,7,0
2017-02-18,Outdoor,491853.25,39,0,50,0
2017-02-18,Streetwear,2656471.37,69,0,69,0
2017-02-19,Casual,233783.05,4,0,4,0
2017-02-19,GenZ,45930.020000000004,4,0,4,0
2017-02-19,Outdoor,779547.91,62,0,82,0
2017-02-19,Streetwear,3461382.58,85,0,86,0
2017-02-20,Casual,102677.31,7,0,7,0
2017-02-20,GenZ,53102.78,6,0,6,0
2017-02-20,Outdoor,1192178.48,80,0,114,0
2017-02-20,Streetwear,4275512.26,116,0,116,0
2017-02-21,Casual,126532.98,7,0,7,0
2017-02-21,GenZ,62907.14,5,0,5,0
2017-02-21,Outdoor,772067.49,57,0,71,0
2017-02-21,Streetwear,4282153.85,112,0,112,0
2017-02-22,Casual,17743.1,2,0,2,0
2017-02-22,GenZ,74788.56000000001,6,0,6,0
2017-02-22,Outdoor,680679.68,48,0,67,0
2017-02-22,Streetwear,3688214.9,99,0,99,0
2017-02-23,Casual,16924.84,2,0,2,0
2017-02-23,GenZ,26992.33,5,0,5,0
2017-02-23,Outdoor,511272.68,43,0,60,0
2017-02-23,Streetwear,4449892.89,104,0,106,0
2017-02-24,Casual,221162.76,10,0,10,0
2017-02-24,GenZ,34726.57,5,0,5,0
2017-02-24,Outdoor,720294.35,65,0,82,0
2017-02-24,Streetwear,4220897.26,111,0,112,0
2017-02-25,Casual,177174.96,11,0,11,0
2017-02-25,GenZ,236011.28,12,0,12,0
2017-02-25,Outdoor,1527498.64,90,0,116,0
2017-02-25,Streetwear,5252970.89,160,0,162,0
2017-02-26,Casual,115868.31999999999,7,0,7,0
2017-02-26,GenZ,30134.190000000002,5,0,5,0
2017-02-26,Outdoor,1153451.67,77,0,105,0
2017-02-26,Streetwear,5651929.81,158,0,159,0
2017-02-27,Casual,235580.39,10,0,10,0
2017-02-27,GenZ,155758.44,7,0,7,0
2017-02-27,Outdoor,1557270.1,108,0,142,0
2017-02-27,Streetwear,5469880.0,155,0,159,0
2017-02-28,Casual,142112.51,9,0,9,0
2017-02-28,GenZ,53523.55,7,0,7,0
2017-02-28,Outdoor,1072192.11,87,0,109,0
2017-02-28,Streetwear,4632679.97,134,0,138,0
2017-03-01,Casual,36166.97,3,0,3,0
2017-03-01,GenZ,60042.55,4,0,4,0
2017-03-01,Outdoor,775114.1,57,0,70,0
2017-03-01,Streetwear,3267435.5,93,0,98,0
2017-03-02,Casual,95321.62,2,0,2,0
2017-03-02,GenZ,68322.86,3,0,3,0
2017-03-02,Outdoor,133255.44999999998,9,0,12,0
2017-03-02,Streetwear,787868.66,29,0,29,0
2017-03-03,Casual,16939.02,1,0,1,0
2017-03-03,GenZ,47328.58,5,0,5,0
2017-03-03,Outdoor,206970.23,12,0,15,0
2017-03-03,Streetwear,1020149.84,19,0,19,0
2017-03-04,Casual,23844.510000000002,2,0,2,0
2017-03-04,GenZ,36329.85,2,0,2,0
2017-03-04,Outdoor,131226.61,10,0,11,0
2017-03-04,Streetwear,1223451.57,35,0,35,0
2017-03-05,Outdoor,259723.16999999998,16,0,23,0
2017-03-05,Streetwear,2099517.02,54,0,54,0
2017-03-06,Casual,20921.72,2,0,2,0
2017-03-06,GenZ,15526.699999999999,2,0,2,0
2017-03-06,Outdoor,574312.72,36,0,48,0
2017-03-06,Streetwear,3279846.09,89,0,89,0
2017-03-07,Casual,21243.699999999997,1,0,1,0
2017-03-07,GenZ,62419.62,4,0,4,0
2017-03-07,Outdoor,426559.1,31,0,39,0
2017-03-07,Streetwear,2709998.79,76,0,76,0
2017-03-08,Casual,205640.00999999998,7,0,7,0
2017-03-08,GenZ,24574.08,1,0,1,0
2017-03-08,Outdoor,858790.99,49,0,62,0
2017-03-08,Streetwear,3464702.04,92,0,95,0
2017-03-09,Casual,130023.11,5,0,5,0
2017-03-09,GenZ,42998.61,5,0,5,0
2017-03-09,Outdoor,779011.19,49,0,60,0
2017-03-09,Streetwear,4015950.5,112,0,112,0
2017-03-10,Casual,72170.01000000001,4,0,4,0
2017-03-10,GenZ,53855.63999999999,4,0,4,0
2017-03-10,Outdoor,901510.67,50,0,68,0
2017-03-10,Streetwear,5029807.63,122,0,122,0
2017-03-11,Casual,73259.53,4,0,4,0
2017-03-11,GenZ,28037.739999999998,3,0,3,0
2017-03-11,Outdoor,777370.13,49,0,63,0
2017-03-11,Streetwear,3489819.47,97,0,98,0
2017-03-12,Casual,54036.2,1,0,1,0
2017-03-12,GenZ,27230.0,6,0,6,0
2017-03-12,Outdoor,582129.71,41,0,51,0
2017-03-12,Streetwear,2452607.84,77,0,77,0
2017-03-13,Casual,72017.0,4,0,4,0
2017-03-13,GenZ,68963.03,4,0,4,0
2017-03-13,Outdoor,785154.7,43,0,57,0
2017-03-13,Streetwear,3998512.99,116,0,117,0
2017-03-14,Casual,139457.02,9,0,9,0
2017-03-14,GenZ,47482.92,7,0,7,0
2017-03-14,Outdoor,776209.84,49,0,66,0
2017-03-14,Streetwear,4706265.45,123,0,125,0
2017-03-15,Casual,154960.28,8,0,8,0
2017-03-15,GenZ,20996.97,2,0,2,0
2017-03-15,Outdoor,1402865.13,76,0,106,0
2017-03-15,Streetwear,5719459.06,155,0,158,0
2017-03-16,Casual,66093.69,6,0,6,0
2017-03-16,GenZ,66506.69,6,0,6,0
2017-03-16,Outdoor,1410320.32,74,0,101,0
2017-03-16,Streetwear,5894822.09,170,0,171,0
2017-03-17,Casual,179283.37,9,0,9,0
2017-03-17,GenZ,111184.67,14,0,14,0
2017-03-17,Outdoor,1078259.47,66,0,88,0
2017-03-17,Streetwear,6465890.73,180,0,181,0
2017-03-18,Casual,91107.93,5,0,5,0
2017-03-18,GenZ,90987.68,8,0,8,0
2017-03-18,Outdoor,824848.47,50,0,61,0
2017-03-18,Streetwear,4967839.82,128,0,133,0
2017-03-19,Casual,82401.54,6,0,6,0
2017-03-19,GenZ,68058.52,5,0,5,0
2017-03-19,Outdoor,799977.76,56,0,71,0
2017-03-19,Streetwear,4171621.45,121,0,122,0
2017-03-20,Casual,140524.18,9,0,9,0
2017-03-20,GenZ,46167.899999999994,4,0,4,0
2017-03-20,Outdoor,886579.9,58,0,80,0
2017-03-20,Streetwear,4501539.67,130,0,130,0
2017-03-21,Casual,193662.49,12,0,12,0
2017-03-21,GenZ,69589.26,7,0,7,0
2017-03-21,Outdoor,993155.97,71,0,91,0
2017-03-21,Streetwear,5138992.87,163,0,165,0
2017-03-22,Casual,100631.37,6,0,6,0
2017-03-22,GenZ,91964.54000000001,10,0,10,0
2017-03-22,Outdoor,1062298.67,74,0,94,0
2017-03-22,Streetwear,5449594.14,188,0,190,0
2017-03-23,Casual,173106.73,10,0,10,0
2017-03-23,GenZ,71092.39,5,0,5,0
2017-03-23,Outdoor,1009545.63,80,0,106,0
2017-03-23,Streetwear,6973508.29,220,0,224,0
2017-03-24,Casual,154542.44999999998,7,0,7,0
2017-03-24,GenZ,104811.72,14,0,14,0
2017-03-24,Outdoor,981290.9,74,0,94,0
2017-03-24,Streetwear,6802868.63,207,0,208,0
2017-03-25,Casual,106866.81,4,0,4,0
2017-03-25,GenZ,171342.2,14,0,14,0
2017-03-25,Outdoor,588117.85,51,0,67,0
2017-03-25,Streetwear,5083272.4799999995,160,0,164,0
2017-03-26,Casual,70467.01000000001,7,0,7,0
2017-03-26,GenZ,70174.19,6,0,6,0
2017-03-26,Outdoor,657738.52,58,0,81,0
2017-03-26,Streetwear,4833147.24,160,0,163,0
2017-03-27,Casual,186507.0,15,0,15,0
2017-03-27,GenZ,64395.8,10,0,10,0
2017-03-27,Outdoor,1254319.75,85,0,109,0
2017-03-27,Streetwear,5185056.56,175,0,177,0
2017-03-28,Casual,188623.91,10,0,10,0
2017-03-28,GenZ,125575.79000000001,11,0,11,0
2017-03-28,Outdoor,1061444.29,76,0,98,0
2017-03-28,Streetwear,6152506.85,221,0,222,0
2017-03-29,Casual,233584.66,12,0,12,0
2017-03-29,GenZ,104179.02,11,0,12,0
2017-03-29,Outdoor,1264601.94,97,0,119,0
2017-03-29,Streetwear,7237445.14,255,0,258,0
2017-03-30,Casual,268464.97,20,0,20,0
2017-03-30,GenZ,163886.53999999998,21,0,21,0
2017-03-30,Outdoor,2457483.14,199,0,252,0
2017-03-30,Streetwear,14626204.17,492,0,507,0
2017-03-31,Casual,275360.27,20,0,20,0
2017-03-31,GenZ,259534.77,31,0,31,0
2017-03-31,Outdoor,2321134.45,166,0,221,0
2017-03-31,Streetwear,13700632.54,446,0,461,0
2017-04-01,Casual,399467.19,19,0,19,0
2017-04-01,GenZ,271483.62,29,0,29,0
2017-04-01,Outdoor,2002610.7,135,0,176,0
2017-04-01,Streetwear,13135194.1,422,0,437,0
2017-04-02,Casual,287823.82,18,0,18,0
2017-04-02,GenZ,247561.06,20,0,20,0
2017-04-02,Outdoor,1977874.66,142,0,179,0
2017-04-02,Streetwear,12236778.11,382,0,399,0
2017-04-03,Casual,416760.53,17,0,18,0
2017-04-03,GenZ,95674.25,13,0,13,0
2017-04-03,Outdoor,1676706.98,122,0,156,0
2017-04-03,Streetwear,9797781.92,310,0,318,0
2017-04-04,Casual,117114.91,7,0,7,0
2017-04-04,GenZ,21208.16,4,0,4,0
2017-04-04,Outdoor,553550.8099999999,37,0,50,0
2017-04-04,Streetwear,3130717.1,102,0,102,0
2017-04-05,Casual,58546.71,6,0,6,0
2017-04-05,GenZ,101136.01000000001,11,0,11,0
2017-04-05,Outdoor,721026.03,50,0,69,0
2017-04-05,Streetwear,3748546.2199999997,121,0,124,0
2017-04-06,Casual,109300.29000000001,5,0,5,0
2017-04-06,GenZ,74828.63,9,0,9,0
2017-04-06,Outdoor,543405.04,45,0,59,0
2017-04-06,Streetwear,3264194.47,100,0,103,0
2017-04-07,Casual,78232.56999999999,4,0,4,0
2017-04-07,GenZ,26568.260000000002,6,0,6,0
2017-04-07,Outdoor,434353.21,30,0,40,0
2017-04-07,Streetwear,2889802.4699999997,101,0,102,0
2017-04-08,Casual,32975.92,2,0,2,0
2017-04-08,GenZ,65949.92,6,0,6,0
2017-04-08,Outdoor,560292.75,38,0,54,0
2017-04-08,Streetwear,2852842.45,103,0,103,0
2017-04-09,Casual,29820.55,4,0,4,0
2017-04-09,GenZ,31307.83,5,0,5,0
2017-04-09,Outdoor,558015.9,42,0,53,0
2017-04-09,Streetwear,4576184.82,137,0,139,0
2017-04-10,Casual,152143.16,9,0,9,0
2017-04-10,GenZ,53477.35,5,0,5,0
2017-04-10,Outdoor,826178.97,65,0,87,0
2017-04-10,Streetwear,3924347.37,134,0,137,0
2017-04-11,Casual,93321.05,4,0,4,0
2017-04-11,GenZ,40131.76,6,0,6,0
2017-04-11,Outdoor,931787.95,67,0,84,0
2017-04-11,Streetwear,5335655.39,173,0,176,0
2017-04-12,Casual,145322.2,11,0,11,0
2017-04-12,GenZ,80115.88,10,0,10,0
2017-04-12,Outdoor,1073042.68,77,0,106,0
2017-04-12,Streetwear,5047710.77,176,0,180,0
2017-04-13,Casual,131792.91,9,0,9,0
2017-04-13,GenZ,63144.33,6,0,6,0
2017-04-13,Outdoor,543663.56,50,0,67,0
2017-04-13,Streetwear,5342098.51,174,0,176,0
2017-04-14,Casual,104407.35,7,0,7,0
2017-04-14,GenZ,46039.14,6,0,6,0
2017-04-14,Outdoor,658166.92,50,0,70,0
2017-04-14,Streetwear,4237836.88,144,0,146,0
2017-04-15,Casual,121349.27,6,0,6,0
2017-04-15,GenZ,86604.34,7,0,7,0
2017-04-15,Outdoor,797551.26,51,0,68,0
2017-04-15,Streetwear,4113262.33,127,0,129,0
2017-04-16,Casual,192567.4,12,0,12,0
2017-04-16,GenZ,95496.87,12,0,12,0
2017-04-16,Outdoor,1132256.06,72,0,96,0
2017-04-16,Streetwear,4130559.84,127,0,128,0
2017-04-17,Casual,128408.93999999999,7,0,7,0
2017-04-17,GenZ,75001.28,9,0,9,0
2017-04-17,Outdoor,544866.31,40,0,54,0
2017-04-17,Streetwear,5910768.78,167,0,171,0
2017-04-18,Casual,234456.05,9,0,9,0
2017-04-18,GenZ,136174.59,12,0,12,0
2017-04-18,Outdoor,1109944.73,70,0,94,0
2017-04-18,Streetwear,6576268.3,175,0,178,0
2017-04-19,Casual,95187.29000000001,9,0,9,0
2017-04-19,GenZ,138685.05,11,0,11,0
2017-04-19,Outdoor,1177852.91,80,0,110,0
2017-04-19,Streetwear,7217056.33,203,0,204,0
2017-04-20,Casual,162059.03,9,0,9,0
2017-04-20,GenZ,136900.76,14,0,14,0
2017-04-20,Outdoor,1081909.84,64,0,94,0
2017-04-20,Streetwear,5859590.47,174,0,175,0
2017-04-21,Casual,138868.47,7,0,7,0
2017-04-21,GenZ,130297.72,10,0,10,0
2017-04-21,Outdoor,480498.02999999997,32,0,41,0
2017-04-21,Streetwear,4766707.19,117,0,120,0
2017-04-22,Casual,149518.19,7,0,7,0
2017-04-22,GenZ,137868.87,9,0,9,0
2017-04-22,Outdoor,813057.8,54,0,73,0
2017-04-22,Streetwear,4207271.7,125,0,126,0
2017-04-23,Casual,135238.76,9,0,9,0
2017-04-23,GenZ,112704.97,11,0,11,0
2017-04-23,Outdoor,838754.12,49,0,67,0
2017-04-23,Streetwear,6846849.58,169,0,169,0
2017-04-24,Casual,167351.24,14,0,14,0
2017-04-24,GenZ,117375.14,15,0,15,0
2017-04-24,Outdoor,957356.22,61,0,84,0
2017-04-24,Streetwear,5833047.63,173,0,174,0
2017-04-25,Casual,205828.43,15,0,15,0
2017-04-25,GenZ,136178.34,11,0,11,0
2017-04-25,Outdoor,1350610.39,87,0,120,0
2017-04-25,Streetwear,6596760.52,200,0,203,0
2017-04-26,Casual,320169.4,17,0,17,0
2017-04-26,GenZ,293891.23,24,0,24,0
2017-04-26,Outdoor,1858975.94,106,0,151,0
2017-04-26,Streetwear,9204081.37,285,0,288,0
2017-04-27,Casual,309963.66000000003,14,0,14,0
2017-04-27,GenZ,182060.33000000002,22,0,22,0
2017-04-27,Outdoor,1618328.84,105,0,142,0
2017-04-27,Streetwear,8800489.51,262,0,264,0
2017-04-28,Casual,113671.69,8,0,8,0
2017-04-28,GenZ,185475.88,21,0,21,0
2017-04-28,Outdoor,1107033.15,74,0,96,0
2017-04-28,Streetwear,7467057.74,210,0,212,0
2017-04-29,Casual,383029.68,18,0,18,0
2017-04-29,GenZ,336240.52999999997,29,0,30,0
2017-04-29,Outdoor,2673488.95,167,0,233,0
2017-04-29,Streetwear,10576301.92,344,0,351,0
2017-04-30,Casual,296592.13,17,0,17,0
2017-04-30,GenZ,452526.93,36,0,36,0
2017-04-30,Outdoor,1505976.29,110,0,142,0
2017-04-30,Streetwear,10508596.6,330,0,337,0
2017-05-01,Casual,263224.18,18,0,18,0
2017-05-01,GenZ,238126.13999999998,22,0,23,0
2017-05-01,Outdoor,1117863.3,81,0,107,0
2017-05-01,Streetwear,8817960.27,262,0,270,0
2017-05-02,Casual,387045.72,17,0,17,0
2017-05-02,GenZ,205762.29,14,0,14,0
2017-05-02,Outdoor,1403452.01,91,0,124,0
2017-05-02,Streetwear,8672033.75,270,0,275,0
2017-05-03,Casual,249662.86,13,0,13,0
2017-05-03,GenZ,169872.22,16,0,16,0
2017-05-03,Outdoor,1362425.8,94,0,118,0
2017-05-03,Streetwear,9284127.03,292,0,299,0
2017-05-04,Casual,122092.61,7,0,7,0
2017-05-04,GenZ,71555.33,10,0,10,0
2017-05-04,Outdoor,567924.85,38,0,55,0
2017-05-04,Streetwear,4334499.76,119,0,120,0
2017-05-05,Casual,131468.72,6,0,6,0
2017-05-05,GenZ,94023.1,9,0,9,0
2017-05-05,Outdoor,440090.75,36,0,46,0
2017-05-05,Streetwear,4997984.82,139,0,141,0
2017-05-06,Casual,82659.77,4,0,4,0
