date,total_orders,unique_buyers,Revenue,sessions,visitors,AOV
2018-10-08,104,104,3075660.75,19068,13677,29573.66105769231
2018-10-09,87,86,2768213.46,19974,16002,31818.54551724138
2018-10-10,56,56,1759060.3,17449,12425,31411.79107142857
2018-10-11,70,70,2288675.28,19030,14401,32695.36114285714
2018-10-12,110,108,3801607.19,18202,13618,34560.065363636364
2018-10-13,97,97,3486645.25,19872,15725,35944.79639175258
2018-10-14,104,102,3516624.21,20239,14377,33813.694326923076
2018-10-15,126,124,3593428.63,17769,13147,28519.274841269842
2018-10-16,132,129,4126610.48,19688,14863,31262.200606060607
2018-10-17,74,72,2193280.79,19552,14296,29638.929594594596
2018-10-18,72,71,2364712.74,19459,14580,32843.232500000006
2018-10-19,96,95,2753648.17,20461,14643,28683.835104166665
2018-10-20,94,94,3067392.26,18986,13449,32631.832553191485
2018-10-21,123,120,2965006.46,16474,13416,24105.74357723577
2018-10-22,118,118,3760345.32,16423,12464,31867.33322033898
2018-10-23,118,117,3210408.93,18758,14397,27206.855338983052
2018-10-24,85,84,2388950.39,19856,16190,28105.298705882353
2018-10-25,79,79,2281239.32,20502,15589,28876.447088607594
2018-10-26,99,99,2925667.62,20468,16548,29552.19818181818
2018-10-27,121,121,3517566.83,17633,14288,29070.800247933887
2018-10-28,165,163,5148086.02,18790,14337,31200.52133333333
2018-10-29,197,197,6121160.36,16800,12522,31071.88
2018-10-30,161,161,5647021.76,20762,15120,35074.66931677018
2018-10-31,170,170,5340696.76,18241,13224,31415.863294117647
2018-11-01,130,130,4100504.23,15431,12049,31542.34023076923
2018-11-02,49,49,1332091.2,13047,9573,27185.53469387755
2018-11-03,65,65,1775113.55,14646,11622,27309.439230769232
2018-11-04,80,79,2595301.17,16325,12263,32441.264625
2018-11-05,87,86,2667990.75,13853,9904,30666.560344827587
2018-11-06,61,61,2019349.93,15092,12371,33104.09721311475
2018-11-07,63,63,2141247.67,16607,12795,33988.05825396825
2018-11-08,60,59,1913450.02,17730,13648,31890.833666666666
2018-11-09,73,72,2619129.29,14879,12155,35878.483424657534
2018-11-10,71,71,2402388.27,15586,11264,33836.454507042254
2018-11-11,111,111,3568388.14,18244,14668,32147.6409009009
2018-11-12,90,89,2517159.72,15697,11542,27968.441333333336
2018-11-13,64,63,1925203.6,15702,11307,30081.30625
2018-11-14,71,71,1687382.45,16436,12825,23765.95
2018-11-15,70,70,2055680.2,14003,10197,29366.86
2018-11-16,87,86,2040967.69,15836,11472,23459.398735632185
2018-11-17,71,70,2025956.74,15104,12205,28534.601971830987
2018-11-18,128,128,3630560.3,15009,11168,28363.75234375
2018-11-19,70,70,2171786.9,15077,12273,31025.527142857143
2018-11-20,84,83,2495899.61,17846,14400,29713.090595238093
2018-11-21,75,74,1870994.01,15276,12136,24946.5868
2018-11-22,73,73,1690197.81,15961,11888,23153.39465753425
2018-11-23,72,72,1647035.11,17599,14309,22875.48763888889
2018-11-24,88,87,1991985.26,17089,12539,22636.196136363636
2018-11-25,101,99,2085511.05,17558,12870,20648.62425742574
2018-11-26,104,104,2543960.96,15157,11521,24461.163076923076
2018-11-27,116,116,2369522.33,15933,11620,20426.916637931034
2018-11-28,81,80,1733474.59,15834,12045,21400.92086419753
2018-11-29,116,115,2226459.09,17179,13078,19193.612844827585
2018-11-30,107,107,2058963.14,15350,12215,19242.6461682243
2018-12-01,82,82,1216044.13,18574,14254,14829.806463414632
2018-12-02,59,59,977052.29,19511,14644,16560.208305084747
2018-12-03,86,85,1855981.25,15506,11009,21581.177325581397
2018-12-04,67,66,1606060.57,17005,13022,23971.053283582092
2018-12-05,50,50,1085024.44,16108,12734,21700.4888
2018-12-06,51,50,942014.91,18794,13315,18470.880588235294
2018-12-07,68,68,1200649.15,16317,12500,17656.60514705882
2018-12-08,67,66,1453175.2,19012,14291,21689.18208955224
2018-12-09,88,87,1834112.01,20477,15247,20842.18193181818
2018-12-10,88,87,1719022.37,20449,16320,19534.345113636366
2018-12-11,89,89,1670763.83,16690,12758,18772.627303370788
2018-12-12,81,80,1416824.27,19810,14513,17491.65765432099
2018-12-13,92,91,1605917.55,16278,12050,17455.62554347826
2018-12-14,79,78,1986080.6,17277,14024,25140.26075949367
2018-12-15,94,94,1761139.67,16953,12495,18735.528404255318
2018-12-16,94,94,1956185.08,17668,13728,20810.479574468085
2018-12-17,124,123,1975625.37,19993,14961,15932.462661290323
2018-12-18,124,122,1917848.83,17386,14023,15466.522822580646
2018-12-19,78,77,1548668.19,19880,14317,19854.720384615382
2018-12-20,100,99,2111859.13,16785,12570,21118.5913
2018-12-21,99,99,1795780.71,17089,13989,18139.19909090909
2018-12-22,96,94,1497206.71,19131,15097,15595.903229166666
2018-12-23,86,86,1221387.72,18677,14418,14202.182790697674
2018-12-24,116,116,2110373.43,18196,14167,18192.874396551724
2018-12-25,87,87,1398293.31,18220,13502,16072.336896551726
2018-12-26,115,112,1989426.16,16195,11429,17299.357913043477
2018-12-27,128,126,2379859.2,20352,14676,18592.65
2018-12-28,230,227,4637468.16,16913,12431,20162.905043478262
2018-12-29,230,230,4597405.16,18932,15491,19988.718086956524
2018-12-30,211,208,3975279.59,16773,12407,18840.18763033175
2018-12-31,182,182,3827364.78,17432,12802,21029.47681318681
2019-01-01,119,118,2430742.1,13010,10036,20426.404201680674
2019-01-02,35,35,857486.8,12737,9001,24499.62285714286
2019-01-03,40,40,1095516.84,13152,9372,27387.921000000002
2019-01-04,50,49,1356732.44,15690,11339,27134.6488
2019-01-05,72,70,1752585.71,14519,11859,24341.468194444446
2019-01-06,67,67,1660128.37,14231,10763,24778.03537313433
2019-01-07,51,50,1936096.71,15866,12380,37962.68058823529
2019-01-08,59,59,1715399.79,15100,11084,29074.572711864406
2019-01-09,57,56,1858318.85,15325,11547,32602.0850877193
2019-01-10,38,38,1259650.79,16076,12915,33148.705
2019-01-11,69,68,2153841.45,13433,9721,31215.09347826087
2019-01-12,58,57,2073990.81,14383,11480,35758.46224137931
2019-01-13,92,91,3354624.45,16540,12051,36463.30923913044
2019-01-14,65,63,2361690.18,13279,10415,36333.69507692308
2019-01-15,48,48,1504083.3,13831,10313,31335.068750000002
2019-01-16,58,58,1724908.79,15512,12091,29739.806724137932
2019-01-17,64,63,2280332.07,14437,11002,35630.18859375
2019-01-18,45,45,1474326.17,12024,8525,32762.803777777775
2019-01-19,64,64,1754206.62,14677,11769,27409.4784375
2019-01-20,91,90,3160071.59,15110,11469,34726.061428571425
2019-01-21,73,73,2299476.91,15061,11446,31499.68369863014
2019-01-22,60,60,2108562.98,12987,9617,35142.71633333333
2019-01-23,64,64,1826741.5,14097,10037,28542.8359375
2019-01-24,71,71,2523490.79,13164,9414,35542.1238028169
2019-01-25,64,64,2014411.34,12789,9244,31475.1771875
2019-01-26,89,89,2940618.52,13361,10817,33040.65752808989
2019-01-27,148,145,4391507.1,12775,10329,29672.345270270267
2019-01-28,156,156,4748349.69,15400,11899,30438.13903846154
2019-01-29,150,149,4822586.51,14448,11220,32150.57673333333
2019-01-30,137,137,3962494.16,14923,12073,28923.31503649635
2019-01-31,124,124,3557233.24,14374,10316,28687.36483870968
2019-02-01,102,102,2922884.32,21456,16332,28655.72862745098
2019-02-02,67,63,1988116.58,26402,20797,29673.381791044776
2019-02-03,73,71,2075616.33,21455,15621,28433.100410958905
2019-02-04,68,66,1690969.52,21022,14913,24867.198823529412
2019-02-05,61,60,1648913.11,21983,15429,27031.362459016396
2019-02-06,90,89,2019237.55,17637,13730,22435.972777777777
2019-02-07,77,76,1807804.86,20404,16004,23477.985194805195
2019-02-08,85,84,1887002.96,18850,15216,22200.03482352941
2019-02-09,87,87,2204244.85,21447,17104,25336.147701149428
2019-02-10,119,118,2992194.41,22210,15951,25144.490840336137
2019-02-11,98,98,3050258.51,19672,14175,31125.086836734692
2019-02-12,75,75,2270445.76,21591,17277,30272.61013333333
2019-02-13,75,75,2305149.57,22905,16771,30735.327599999997
2019-02-14,90,90,2959207.82,20533,15357,32880.08688888889
2019-02-15,96,95,2813189.48,26260,19148,29304.057083333333
2019-02-16,102,101,2890421.0,18875,14265,28337.460784313724
2019-02-17,115,114,3658575.54,20194,15177,31813.70034782609
2019-02-18,124,123,4680433.34,21547,16824,37745.43016129032
2019-02-19,68,68,1783513.49,21342,16787,26228.13955882353
2019-02-20,97,97,3142305.74,20880,16896,32394.904536082475
2019-02-21,107,105,3225995.91,21342,16968,30149.49448598131
2019-02-22,95,95,2981029.98,22545,16491,31379.26294736842
2019-02-23,106,104,3243671.03,21323,16835,30600.67009433962
2019-02-24,152,151,4659488.7,19867,16186,30654.530921052632
2019-02-25,191,190,6710330.49,25657,20787,35132.62036649215
2019-02-26,165,165,5143906.53,20019,14720,31175.19109090909
2019-02-27,155,154,4911504.39,24095,17580,31687.12509677419
2019-02-28,113,113,3391644.13,19085,15002,30014.54982300885
2019-03-01,69,69,2228532.66,29754,24115,32297.5747826087
2019-03-02,22,22,662215.74,29578,23227,30100.715454545454
2019-03-03,29,29,925441.51,29633,23779,31911.776206896553
2019-03-04,49,49,1915592.53,32652,23117,39093.725102040815
2019-03-05,62,62,2386338.6,30840,24990,38489.33225806452
2019-03-06,101,99,3341337.75,32515,26584,33082.55198019802
2019-03-07,81,81,2432557.33,27794,20646,30031.57197530864
2019-03-08,75,75,2666858.91,29339,23224,35558.118800000004
2019-03-09,79,79,3019892.33,30100,22854,38226.48518987342
2019-03-10,83,81,2681616.97,26432,19667,32308.638192771086
2019-03-11,83,83,2420084.85,29213,21897,29157.648795180725
2019-03-12,115,115,3925730.26,29197,22060,34136.784869565214
2019-03-13,162,161,5148543.25,27971,19772,31781.131172839505
2019-03-14,127,126,4367141.68,30018,23278,34386.942362204725
2019-03-15,98,98,3296671.21,30390,22699,33639.50214285714
2019-03-16,85,85,2593942.24,29509,22694,30516.967529411766
2019-03-17,109,109,3647905.41,30650,21468,33467.02211009175
2019-03-18,128,127,4462652.85,28762,21021,34864.475390625
2019-03-19,136,133,4580736.76,29335,21958,33681.88794117647
2019-03-20,182,181,5766530.12,27405,20656,31684.231428571427
2019-03-21,159,158,4408617.11,29272,23169,27727.15163522013
2019-03-22,123,121,3610928.89,27607,20415,29357.14544715447
2019-03-23,126,126,3582976.25,31744,22838,28436.319444444445
2019-03-24,148,147,4240123.5,28415,23292,28649.483108108107
2019-03-25,162,156,4446564.37,30897,22658,27447.928209876543
2019-03-26,204,202,5345042.2,31738,25563,26201.18725490196
2019-03-27,257,253,6535411.89,29291,22963,25429.618249027237
2019-03-28,205,204,5315964.12,27780,22281,25931.53229268293
2019-03-29,176,175,4309156.23,32668,24576,24483.842215909095
2019-03-30,334,329,9442671.99,25372,18591,28271.473023952098
2019-03-31,260,258,7501232.88,29648,21628,28850.89569230769
2019-04-01,249,247,7842271.08,44576,34666,31495.064578313253
2019-04-02,245,243,6799630.38,38298,28561,27753.593387755103
2019-04-03,234,233,6787287.3,37654,27054,29005.501282051282
2019-04-04,79,78,2048272.63,40892,31638,25927.50164556962
2019-04-05,64,64,1919484.59,35912,27354,29991.94671875
2019-04-06,81,81,2259659.48,37338,29048,27897.030617283952
2019-04-07,91,91,2241076.34,36099,28975,24627.212527472526
2019-04-08,119,118,3104721.28,46874,35394,26090.094789915966
2019-04-09,147,147,3989319.25,41659,29802,27138.22619047619
2019-04-10,120,119,3426420.13,43127,35165,28553.501083333333
2019-04-11,116,115,3579994.96,38911,29838,30862.025517241378
2019-04-12,107,106,3059845.93,40148,28212,28596.69093457944
2019-04-13,118,118,3248777.0,44228,31397,27532.008474576272
2019-04-14,137,133,4002434.76,40040,32744,29214.852262773722
2019-04-15,136,135,3468600.1,44505,33791,25504.412500000002
2019-04-16,163,162,5005921.07,41567,33382,30711.17220858896
2019-04-17,153,153,4866105.58,43808,31816,31804.61163398693
2019-04-18,102,101,3458407.78,42723,34260,33905.95862745098
2019-04-19,109,109,3282803.64,38066,27093,30117.464587155966
2019-04-20,130,128,3583833.11,46440,36613,27567.947
2019-04-21,128,127,4280648.65,38052,27648,33442.567578125
2019-04-22,148,148,5111723.35,41414,31022,34538.671283783784
2019-04-23,182,180,6076381.37,40730,29395,33386.710824175825
2019-04-24,196,194,6020945.99,43102,30805,30719.11219387755
2019-04-25,131,131,4244369.27,38511,27906,32399.765419847325
2019-04-26,126,126,3983588.88,42329,30400,31615.78476190476
2019-04-27,152,151,4765470.57,38950,30294,31351.780065789477
2019-04-28,178,178,5579108.13,40314,31509,31343.304101123595
2019-04-29,321,318,9634257.78,38891,28675,30013.26411214953
2019-04-30,263,262,8059929.99,37656,29583,30646.12163498099
2019-05-01,256,254,8442603.96,38270,31120,32978.92171875
2019-05-02,226,225,7808399.68,40890,32732,34550.4410619469
2019-05-03,140,140,4022286.5,33869,24127,28730.617857142857
2019-05-04,64,64,2045383.76,40801,32941,31959.12125
2019-05-05,90,90,2460393.45,43470,31878,27337.705
2019-05-06,88,88,3089088.99,38954,29248,35103.28397727273
2019-05-07,103,103,3216799.62,38311,27298,31231.06427184466
2019-05-08,109,109,3179618.97,36951,26620,29170.816238532112
2019-05-09,117,117,3478743.01,31426,25738,29732.846239316237
2019-05-10,98,98,3379956.2,35218,28849,34489.348979591836
2019-05-11,104,104,3223254.17,42448,32625,30992.828557692308
2019-05-12,121,118,3692378.28,33210,25645,30515.52297520661
2019-05-13,139,138,4792349.11,35644,29007,34477.33172661871
2019-05-14,159,157,4862166.63,35531,27439,30579.66433962264
2019-05-15,178,176,5013097.75,39361,30634,28163.470505617977
2019-05-16,161,161,4763396.54,34486,27697,29586.31391304348
2019-05-17,139,139,4890006.38,37582,29636,35179.90201438849
2019-05-18,131,131,4212074.41,42600,31147,32153.239770992368
2019-05-19,105,104,3110577.15,36971,27994,29624.544285714284
2019-05-20,143,142,4833855.83,33598,24840,33803.18762237762
2019-05-21,150,150,4376980.41,40671,32416,29179.8694
2019-05-22,200,200,5873623.7,38160,28709,29368.1185
2019-05-23,166,166,5059289.39,37448,29299,30477.64692771084
2019-05-24,136,135,4257574.66,39257,29905,31305.696029411767
2019-05-25,90,90,2703860.17,42312,31516,30042.89077777778
2019-05-26,106,106,3290638.14,37448,29153,31043.75603773585
2019-05-27,129,129,3692587.25,34961,24499,28624.707364341084
2019-05-28,167,167,4649913.83,37280,27314,27843.795389221556
2019-05-29,235,234,6694197.08,34893,24699,28485.945021276595
2019-05-30,340,339,10560540.55,35571,27779,31060.413382352945
2019-05-31,299,299,8767512.49,36407,28343,29322.78424749164
2019-06-01,283,282,8443797.15,35963,25401,29836.739045936396
2019-06-02,265,263,7455195.67,36512,28207,28132.813849056605
2019-06-03,207,206,6200836.36,41523,30131,29955.73120772947
2019-06-04,123,123,3657388.71,40229,32190,29734.86756097561
2019-06-05,98,97,3116184.22,46601,35608,31797.79816326531
2019-06-06,96,96,3413543.4,41559,29193,35557.74375
2019-06-07,99,99,2810118.57,37857,27285,28385.03606060606
2019-06-08,122,122,3253725.42,38349,27319,26669.880491803277
2019-06-09,130,130,4254903.93,36665,26939,32730.03023076923
2019-06-10,145,145,4783133.64,38109,30915,32987.128551724134
2019-06-11,147,147,4164146.71,38309,29446,28327.52863945578
2019-06-12,155,153,4780123.09,39967,28872,30839.503806451612
2019-06-13,104,102,3141446.63,40245,31843,30206.217596153845
2019-06-14,113,112,3321275.31,44684,32193,29391.816902654868
2019-06-15,135,135,4401658.94,43528,34973,32604.88103703704
2019-06-16,134,134,3952891.26,38327,30471,29499.188507462684
2019-06-17,147,144,4164327.54,41752,33966,28328.758775510203
2019-06-18,180,179,5036738.58,35478,25009,27981.881
2019-06-19,176,174,5640058.49,35784,26499,32045.786875
2019-06-20,138,137,4189605.48,40522,30027,30359.46
2019-06-21,128,126,3812450.83,40287,30805,29784.772109375
2019-06-22,142,141,4550924.39,41557,33705,32048.763309859154
2019-06-23,129,129,3568419.01,40377,29710,27662.162868217052
2019-06-24,146,146,3996277.5,42129,32514,27371.763698630137
2019-06-25,220,218,5688790.13,37671,27919,25858.136954545455
2019-06-26,215,214,5662278.62,38408,28743,26336.17962790698
2019-06-27,154,153,3630711.11,39168,27618,23576.04616883117
2019-06-28,181,179,4670111.28,38207,28841,25801.719779005525
2019-06-29,267,266,7024746.69,36838,26350,26309.912696629213
2019-06-30,197,197,4945041.75,33931,27510,25101.734771573603
2019-07-01,193,193,4925285.45,30649,22435,25519.61373056995
2019-07-02,202,201,4873332.05,31146,23463,24125.40618811881
2019-07-03,192,190,4886424.07,30229,24504,25450.125364583335
2019-07-04,60,59,1489388.03,33700,24759,24823.133833333333
2019-07-05,62,62,1841931.9,28053,20725,29708.57903225806
2019-07-06,63,63,1673667.75,30267,24108,26566.154761904763
2019-07-07,81,79,2108446.49,26042,18496,26030.203580246918
2019-07-08,112,112,2671803.54,28853,21400,23855.388750000002
2019-07-09,117,116,2568480.24,32447,26102,21952.822564102567
2019-07-10,129,128,2970737.48,34463,25057,23028.972713178293
2019-07-11,121,121,3613434.66,36925,28683,29863.096363636363
2019-07-12,92,92,2385921.03,31992,23290,25933.924239130432
2019-07-13,96,96,2098969.4,31461,23123,21864.264583333334
2019-07-14,104,104,2644124.5,30689,23107,25424.27403846154
2019-07-15,121,121,2978181.99,33584,24679,24613.074297520663
2019-07-16,126,126,3187013.74,32949,25163,25293.759841269843
2019-07-17,162,161,3959202.82,27662,22207,24439.523580246914
2019-07-18,138,135,3615222.41,33180,24421,26197.26384057971
2019-07-19,101,100,2386618.42,33359,24768,23629.88534653465
2019-07-20,118,118,3483966.92,31303,25386,29525.143389830508
2019-07-21,93,93,2833440.98,27249,20931,30467.107311827956
2019-07-22,114,112,3439033.06,35006,27980,30166.95666666667
2019-07-23,124,122,3417186.56,30275,23514,27557.95612903226
2019-07-24,148,147,4684554.37,34123,25043,31652.394391891892
2019-07-25,137,137,4181297.47,25491,18121,30520.419489051095
2019-07-26,113,112,2974387.4,28454,23032,26322.01238938053
2019-07-27,92,92,2400455.83,25171,20184,26091.911195652174
2019-07-28,105,105,3130479.33,29673,22489,29814.08885714286
2019-07-29,104,104,3105749.62,29279,21774,29862.977115384616
2019-07-30,138,138,3330499.22,34258,24978,24134.052318840582
2019-07-31,226,225,5525632.29,32965,24945,24449.70039823009
2019-08-01,212,211,4455488.15,37760,28566,21016.45353773585
2019-08-02,189,188,3938923.04,36313,26157,20840.862645502646
2019-08-03,142,142,2470651.33,37071,26418,17398.953028169013
2019-08-04,124,124,2494912.22,29902,22329,20120.25983870968
2019-08-05,63,63,1043419.2,44223,32371,16562.209523809524
2019-08-06,90,90,1858125.18,33817,26222,20645.835333333333
2019-08-07,125,124,2612652.22,34145,25373,20901.217760000003
2019-08-08,110,110,2075506.82,37036,29698,18868.243818181818
